Datetime,Tweet Id,Username,teks,label
2022-07-31 02:35:48+00:00,1.55E+18,mvll.diie,'Vaksin Booster membuat masyarakat semakin memiliki imun terhadap virus covid-19 https://t.co/ewLFoGU0kQ',1
2022-07-31 01:57:18+00:00,1.55E+18,Desi Rahayu Putri,"Di Bali, Vaksinasi Booster dikebut. Kenapa? Karena Vaksin Booster Tekan Covid dan dapat memberikan kekebalan \xe2\x80\xa6 https://t.co/h0ULtJ6Mwn'",1
2022-07-30 13:02:05+00:00,1.55E+18,Ini Balikpapan,"Hasil Penelitian, Booster Kedua Vaksin COVID-19 Efektif Tingkatkan Antobodi dan \xc2\xa0 Imunitas https://t.co/rnJUHD6crI'",1
2022-07-30 12:14:31+00:00,1.55E+18,Azizah2403,"RT @jondivar: Para oknum ini tidak sadar banyaknya korban jiwa disebabkan vaksin tetapi mereka hanya memikirkan jabatan, uang, izin praktek a\xe2\x80\xa6'",0
2022-07-30 11:44:11+00:00,1.55E+18,항상 당신을 사랑합니다,'RT @chinta_chintata: Vaksin Booster disebut juga vaksin dosis ketiga diberikan sebagai upaya untuk memutuskan rantai penularan COVID-19. Tu\xe2\x80\xa6',1
2022-07-30 06:49:33+00:00,1.55E+18,ضياء أيو نوريني,RT @CakCilik: Vaksin booster aman \n Kasus covid-19 akan meningkat jika masyarakat tak disiplin prokes https://t.co/B6mhpZZVg8',1
2022-07-30 06:18:55+00:00,1.55E+18,asgas,'@JAntoque08 Antisipasi lonjakan kasus covid-19. Vaksin Booster Aman',1
2022-07-30 05:28:24+00:00,1.55E+18,Ryopratama,Cegah Kenaikan Kasus Covid 19 dengan Vaksinasi \n Vaksin Booster Aman https://t.co/KrfE3RxvrV',1
2022-07-30 04:55:43+00:00,1.55E+18,Sintia Hadjira,RT @IndonesiaSht: Antisipasi lonjakan kasus Covid-19 dengan Vaksinasi Covid-19 dosis lengkap hingga Booster. \n\n Vaksin Booster Aman https://t\xe2\x80\xa6',1
2022-07-30 04:20:26+00:00,1.55E+18,txtdaribuzzer,@AntonWjy6699 Vaksin Booster solusi terampuh untuk mencegah penularan segala bentuk varian Covid-19 \n Vaksin Booster Aman',1
2022-07-30 04:11:38+00:00,1.55E+18,Kata Kaka,@sssatpolll Cegah kenaikan kasus covid-19 dengan Vaksin Booster Aman',1
2022-07-30 04:11:19+00:00,1.55E+18,Kata Kaka,"'@H4n1f93 Antisiapasi melonjaknya Covid-19, tingkatkan Vaksin Booster Aman'",1
2022-07-30 04:10:57+00:00,1.55E+18,Kata Kaka,'@SutanSegehh Pencegahan kenaikan kasus Covid-19 dengan Vaksin Booster Aman',1
2022-07-30 04:09:27+00:00,1.55E+18,Yunita,Antisipasi lonjakan Covid-19 dengan vaksin Booster. \n Vaksin Booster Aman https://t.co/noG9ibqjfN',1
2022-07-30 04:04:36+00:00,1.55E+18,Jaya Purba,"'Cegah kenaikan kasus Covid-19, Vaksin Booster Aman https://t.co/d6T0KDEp0F'",1
2022-07-30 04:00:02+00:00,1.55E+18,Wati,'Vaksin Booster Aman untuk menekan angka laju penularan Covid-19 https://t.co/oh7Yz1WwxB',1
2022-07-30 03:56:46+00:00,1.55E+18,KangKepo,'Vaksin Booster Aman serta efektif menekan resiko Covid-19 https://t.co/lldac9dSfk',1
2022-07-30 03:50:52+00:00,1.55E+18,Anjani,'Vaksin Booster Aman untuk mencegah varian baru Covid-19. https://t.co/naa5tlH4nE',1
2022-07-30 03:45:09+00:00,1.55E+18,🏹 Panah Srikandi,@forjakeu Vaksin Booster terbukti efektif untuk melindungi diri dari Covid 19 \n #Booster Prokes Tangkal Covid \xe2\x80\xa6 https://t.co/5nttbTKEl8',1
2022-07-30 03:44:57+00:00,1.55E+18,Lia Amalia,vaksin dan patuhi prokes untuk menekan penyebaran kasus covid 19 \n Vaksin Booster Aman https://t.co/nUrtWOgYXg',1
2022-07-30 03:09:44+00:00,1.55E+18,hannasinaga,RT @zefanyaadelin: Manfaat Vaksin Booster untuk Mencegah Gejala Berat dan Long Covid-19. \n Vaksin Booster Aman https://t.co/maXLZJUZpB',1
2022-07-30 02:57:57+00:00,1.55E+18,I loVe NKRI,Cegah penularan covid 19 dengan vaksinasi \n\n Vaksin Booster Aman https://t.co/APhrFtO7bO',1
2022-07-30 02:47:22+00:00,1.55E+18,Alam,@disdes19 Antisipasi lonjakan covid 19 dilakukan upaya menggenjot vaksinasi booster \n\n Vaksin Booster Aman',1
2022-07-30 02:46:53+00:00,1.55E+18,Haikal Saputra,Cegah Kenaikan Kasus Covid-19 dengan vaksinasi \n\n Vaksin Booster Aman https://t.co/ypFTpD8sOE',1
2022-07-30 02:33:54+00:00,1.55E+18,|jahe_jae_nzen|,@zefanyaadelin Masyarakat Harus Vaksinasi Booster Demi Menekan Lonjakan Covid-19 \n Vaksin Booster Aman',1
2022-07-30 02:25:41+00:00,1.55E+18,Rahma Nia,'Vaksin Booster Aman cegah terpapar COVID-19 https://t.co/CwLs2gn4j5',1
2022-07-30 02:17:20+00:00,1.55E+18,Adel,Manfaat Vaksin Booster untuk Mencegah Gejala Berat dan Long Covid-19. \n Vaksin Booster Aman https://t.co/maXLZJUZpB',1
2022-07-30 02:12:17+00:00,1.55E+18,Desi,"'Pencegahan Peningkatan Kasus Varian Baru Covid-19 Dengan Vaksinasi, Vaksin Booster Aman https://t.co/W79Twe3dLF'",1
2022-07-30 02:10:00+00:00,1.55E+18,Prily Manarisip,Booster Vaksin Syarat Mobilitas -efektif Cegah Covid-19 ! Vaksin Booster Aman https://t.co/c4QYTYykbY',1
2022-07-30 02:08:14+00:00,1.55E+18,Rendi,'Segera lakukan vaksinasi booster antisipasi lonjakan kasus covid-19. Vaksin Booster Aman https://t.co/c7v050uaZ9',1
2022-07-30 01:58:58+00:00,1.55E+18,💕Indomiee Seleraku ❤️,Vaksin Booster disebut juga vaksin dosis ketiga diberikan sebagai upaya untuk memutuskan rantai penularan COVID-19. \xe2\x80\xa6 https://t.co/DkoCTk0gXu',1
2022-07-30 01:13:44+00:00,1.55E+18,Fatih Lubis,'Vaksin booster aman serta tingkatkan kekebalan terhadap Covid 19 https://t.co/Z95zP1j27O',1
2022-07-29 15:11:19+00:00,1.55E+18,badhemo,Pencegahan Penularan Varian Covid-19 Dengan Disiplin Mematuhi Prokes \n Vaksin Booster Aman https://t.co/OdyPeTiSSi',1
2022-07-29 14:11:54+00:00,1.55E+18,Sahat Hasugian,"Para oknum ini tidak sadar banyaknya korban jiwa disebabkan vaksin tetapi mereka hanya memikirkan jabatan, uang, izin \xe2\x80\xa6 https://t.co/lwfZMsc2YA'",0
2022-07-29 09:53:45+00:00,1.55E+18,Vincentius Lee,Manfaat 2x vaksin dan 2x booster apa donk jika mudah banget kena covid-19 berkali kali? \xf0\x9f\x98\x81 https://t.co/LSVC6fJQ4C',0
2022-07-29 06:55:13+00:00,1.55E+18,Muhamad Rezza Z,RT @IDNTimesSumsel: Kementerian Kesehatan (Kemenkes) menginstruksikan pemberian vaksin COVID-19 dosis keempat kepada tenaga kesehatan (nakes \xe2\x80\xa6',1
2022-07-29 05:58:42+00:00,1.55E+18,Rimna Adriani,"""Vaksin COVID-19 masih ada kelemahan yakni durasi proteksi yang pendek. Pemberian dosis keempat ini penting karena \xe2\x80\xa6 https://t.co/kzY8prFysC'",0
2022-07-29 04:14:01+00:00,1.55E+18,dabriel,Tingkatkan Vaksin Booster Guna Antisipasi Melonjaknya Covid-19. \n Booster Lindungi Diri https://t.co/7aPqbxwSdU',1
2022-07-29 03:35:09+00:00,1.55E+18,Pendukung NU Sejati,@Indrian950 Vaksin booster cegah keparahan saat  terpapar virus covid-19. \n\n Booster Lindungi Diri',1
2022-07-29 03:05:30+00:00,1.55E+18,asui shiteru,"Booster Lindungi Diri - Antisipasi melonjak Covid-19, Kota Kediri tingkatkan vaksin Booster.,. https://t.co/I2YB2PkCOM'",1
2022-07-29 02:46:52+00:00,1.55E+18,Anjani,Vaksin Booster bisa menekan kelonjakan kasus Covid-19. \n Booster Lindungi Diri https://t.co/W0QF4U0wyL',1
2022-07-29 02:38:12+00:00,1.55E+18,💕Indomiee Seleraku ❤️,@kalla_jengking Vaksin Booster terbukti efektif untuk melindungi diri dari Covid 19 \n #Awas Covid Prokes Jangan Abaikan \n #Jumat Berkah',1
2022-07-29 02:23:55+00:00,1.55E+18,mikitopann,'RT @detikcom: Vaksinasi COVID-19 dosis keempat atau booster kedua dimulai hari ini untuk nakes. Di mana berlangsungnya? Begini penjelasan I\xe2\x80\xa6',1
2022-07-29 02:12:41+00:00,1.55E+18,Rahim Husain🇲🇨💕,Vaksin dan Prokes menjadi kunci hentikan penyebaran Covid-19. \n\n Booster Lindungi Diri https://t.co/i5bOGKIN1P',1
2022-07-29 02:04:21+00:00,1.55E+18,Aditya Rahman,'Antisipasi melonjaknya Covid-19 dengan Vaksin Booster Lindungi Diri https://t.co/a7jT2IwhWO',1
2022-07-29 01:59:38+00:00,1.55E+18,yoyooo,"Lebih lanjut, mengapa harus vaksin booster? \n\n Pemberian booster vaksin covid 19 bertujuan untuk meningkatkan antibodi \xe2\x80\xa6 https://t.co/kyvhDEtvUT'",1
2022-07-29 01:00:00+00:00,1.55E+18,newsmerahputih,"Untuk mencegah wabah COVID-19 yang terus berkembang, Kementerian Kesehatan mulai memberikan vaksinasi COVID-19 booster \xe2\x80\xa6 https://t.co/DcVuaXrFhG'",1
2022-07-28 14:08:43+00:00,1.55E+18,#PJMenangOmdo,RT @detikcom: Kemenkes RI menyebut pelaksanaan vaksin COVID-19 booster kedua atau dosis keempat bakal dilaksanakan pekan ini. Siapa saja ya \xe2\x80\xa6',1
2022-07-28 13:55:07+00:00,1.55E+18,Tenabang II,"RT @detikHealth: Nah, Kemenkes RI sudah ada rencana untuk pemberian vaksin COVID-19 dosis keempat atau booster kedua kepada masyarakat. \n \nKa \xe2\x80\xa6'",1
2022-07-28 13:32:15+00:00,1.55E+18,IDN Times,Kementerian Kesehatan (Kemenkes) menginstruksikan pemberian vaksin COVID-19 dosis keempat kepada tenaga kesehatan (n \xe2\x80\xa6 https://t.co/Kv1O5pS8kf',1
2022-07-28 12:10:25+00:00,1.55E+18,Info Depok,'Kementerian Kesehatan mengeluarkan surat edaran tentang pelaksanaan vaksinasi Covid-19 dosis keempat atau booster k\xe2\x80\xa6 https://t.co/GTVGCaFO3I',1
2022-07-28 11:45:04+00:00,1.55E+18,detikcom,'Kemenkes RI resmi mengeluarkan kebijakan vaksin COVID-19 booster kedua atau dosis keempat untuk tenaga kesehatan. D\xe2\x80\xa6 https://t.co/C7pnlINrrf',1
2022-07-28 11:42:10+00:00,1.55E+18,detikHealth,"Nah, Kemenkes RI sudah ada rencana untuk pemberian vaksin COVID-19 dosis keempat atau booster kedua kepada masyarakat \xe2\x80\xa6 https://t.co/s1Qlvz2gfs'",1
2022-07-28 11:24:47+00:00,1.55E+18,Ujang Junior,Prokes dan vaksinasi booster cegah keparahan saat terpapar virus Covid-19 \n Patuhi prokes dan segera vaksin booster https://t.co/4jni44cCwN',1
2022-07-28 10:47:41+00:00,1.55E+18,Yolan,RT @detikcom: Kemenkes RI sedang merencanakan pemberian vaksin COVID-19 dosis keempat alias booster kedua untuk masyarakat. detikers setuju \xe2\x80\xa6',1
2022-07-28 09:46:29+00:00,1.55E+18,IndoTV.Live,Kementerian Kesehatan merilis kebijakan vaksin COVID-19 booster fase kedua atau vaksin dosis keempat. \xe2\x80\xa6 https://t.co/wkuxR9uppD',1
2022-07-28 07:44:56+00:00,1.55E+18,Berita Covid,#Umrah Wajib Booster Vaksin Covid-19 - Radar Banyumas #Covid #Covid19 https://t.co/adZF8PcWUu',1
2022-07-28 07:00:51+00:00,1.55E+18,Radar Banyumas,Umrah Wajib Booster Vaksin Covid-19 #Fokus Utama #Nasional #Umrah #Umum https://t.co/miakzkaITW',1
2022-07-28 06:00:31+00:00,1.55E+18,Eka Silawati,"Efektivitas Vaksin Primer Menurun, Ini Manfaat Vaksin Booster Covid-19 \n Prokes Lengkapi Booster \nhttps://t.co/TzFAWvIbog'",1
2022-07-28 05:52:39+00:00,1.55E+18,Aurora,"RT @catatankaqihati: Yuk vaksin segera, jangan tunda lagi. \n Booster meningkatkan imunitas tuhuh kita agar tahan terhadap covid 19 termasuk \xe2\x80\xa6'",1
2022-07-28 04:24:09+00:00,1.55E+18,Mahadaru 間はダル,RT @kompascom: Vaksin Covid-19 AstraZeneca (AZD1222) sebagai booster dosis keempat terbukti efektif dalam mencegah infeksi Covid-19 akibat \xe2\x80\xa6',1
2022-07-28 04:06:52+00:00,1.55E+18,Jaya Purba,"'Vaksin booster meringankan gejala covid -19, Prokes Lengkapi Booster https://t.co/TnFrnaBabb'",1
2022-07-28 04:06:03+00:00,1.55E+18,mnctrijaya surabaya,Pemerintah membuka gerai vaksin Covid-19 di pusat keramaian termasuk bandara agar semakin dekat dengan masyarakat. \xe2\x80\xa6 https://t.co/Krb5EYMo9z',1
2022-07-28 04:04:12+00:00,1.55E+18,Arman Puja,RT @IndBisa_1945: Vaksin booster terbukti tingkatkan kekebalan terhadap virus Covid-19 \n Prokes Lengkapi Booster https://t.co/4EuY60IRHC',1
2022-07-28 03:47:08+00:00,1.55E+18,Lela Melati,@Cindy89715848 Politisi: `Booster` vaksin syarat mobilitas efektif cegah COVID-19 \n Prokes Lengkapi Booster',1
2022-07-28 03:23:07+00:00,1.55E+18,Kompas.com,Vaksin Covid-19 AstraZeneca (AZD1222) sebagai booster dosis keempat terbukti efektif dalam mencegah infeksi Covid-1 \xe2\x80\xa6 https://t.co/NCMuCgDhri',1
2022-07-28 03:11:08+00:00,1.55E+18,detik jatim,Vaksin booster terbukti meningkatkan kadar antibodi tubuh dalam melawan COVID-19. Ayo ndang podo vaksin rek \n\nhttps://t.co/tcg7SN91XP',1
2022-07-28 03:02:35+00:00,1.55E+18,Gymna,Booster vaksin mampu mengurangi dampak dari covid-19. \n Prokes Lengkapi Booster https://t.co/nTpUu9TUxL',1
2022-07-28 02:44:05+00:00,1.55E+18,KPCPEN #PakaiMasker,Lindungi diri dari risiko sakit berat dan kematian akibat COVID-19 dengan melengkapi vaksinasi COVID-19 dan booster \xe2\x80\xa6 https://t.co/4RVq43TXEo',1
2022-07-28 02:37:21+00:00,1.55E+18,Cindy Johnson,Vaksin booster terbukti tingkatkan kekebalan terhadap virus Covid-19 \n Prokes Lengkapi Booster https://t.co/4EuY60IRHC',1
2022-07-28 02:20:36+00:00,1.55E+18,Yuni Marisa,'Prokes Lengkapi Booster Antisipasi Melonjaknya Covid-19 Kota Kediri Tingkatkan Vaksin Booster https://t.co/ZaVLdLadRJ',1
2022-07-28 02:10:58+00:00,1.55E+18,Penjahit Humor,"Vaksin Booster Dan Disiplin Protokol Kesehatan Untuk Cegah Penyebaran Covid-19,,,, Prokes Lengkapi Booster https://t.co/H1HPwSl8yJ'",1
2022-07-28 01:12:13+00:00,1.55E+18,ıʇɐɥıʞɐʞuɐʇɐʇɐƆ,"Yuk vaksin segera, jangan tunda lagi. \n Booster meningkatkan imunitas tuhuh kita agar tahan terhadap covid 19 termasuk \xe2\x80\xa6 https://t.co/o8HmAAn4T9'",1
2022-07-27 11:02:19+00:00,1.55E+18,Klikwarta.com,'Program Vaksin Booster Cegah Dampak Fatal Kasus Covid-19 https://t.co/1G7hFqNj8D',1
2022-07-27 10:22:38+00:00,1.55E+18,RedDoorz Indonesia,\xf0\x9f\x92\x89 wajib vaksin booster \n\n vaksinasi lengkap memberi perlindungan tingkat tinggi terhadap risiko penularan COVID-19 loh \xe2\x80\xa6 https://t.co/MqPEaF3ERF',1
2022-07-27 06:33:04+00:00,1.55E+18,Mallory,"Efektivitas Vaksin Primer Menurun, Ini Manfaat Vaksin Booster Covid-19 \nhttps://t.co/6Sd2VsoTsz\n Vaksin Imun Kuat'",1
2022-07-27 06:33:03+00:00,1.55E+18,Mallory,"Manfaat Vaksin Booster, Dokter: Untuk Mencegah Gejala Berat dan Long COVID-19 \nhttps://t.co/ANwuayxqA5\n Vaksin Imun Kuat'",1
2022-07-27 05:01:05+00:00,1.55E+18,Andi❤️🇲🇨 MERDEKA❗,RT @forjakeu: Prokes dan vaksinasi booster cegah keparahan saat terpapar virus Covid-19 \n\n Pada prinsipnya vaksin memiliki tiga manfaat besar \xe2\x80\xa6',1
2022-07-27 04:54:48+00:00,1.55E+18,Sania Nur,"'Pemberian Vaksin Booster sangat tepat, untuk menjaga daya tahan tubuh di saat Varian Baru Covid-19 menyebar https://t.co/buxj7SId2Z'",1
2022-07-27 04:22:57+00:00,1.55E+18,Bohay Gaca,"@HeruRamadhanBKL Efektivitas Vaksin Primer Menurun, Ini Manfaat Vaksin Booster Covid-19 \n\n Vaksin Imun Kuat \nhttps://t.co/QQPXZ3fFqG'",1
2022-07-27 04:13:08+00:00,1.55E+18,Sonaya,@Indrian950 Vaksin Imun Kuat \n\n Vaksin booster cegah keparahan saat  terpapar virus covid-19.',1
2022-07-27 04:03:21+00:00,1.55E+18,Hasan Basri,Vaksinasi Booster Untuk Meredam Kenaikan Kasus Covid-19 \n\n Vaksin Imun Kuat https://t.co/Nm3oYMXr3X',1
2022-07-27 03:42:27+00:00,1.55E+18,Aldho Priskap,"Manfaat Vaksin Booster, Dokter: Untuk Mencegah Gejala Berat dan Long COVID-19 | Vaksin Imun Kuat #Riau Damai https://t.co/5NIldDHwSn'",1
2022-07-27 03:42:16+00:00,1.55E+18,Aldho Priskap,"Efektivitas Vaksin Primer Menurun, Ini Manfaat Vaksin Booster Covid-19 | Vaksin Imun Kuat #Riau Damai https://t.co/Hd0v64fTeV'",1
2022-07-27 03:34:33+00:00,1.55E+18,Karina Dwi Ratna,"Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Corona Covid-19 \n\n Vaksin Imun Kuat https://t.co/WDmPmKYEGy'",1
2022-07-27 03:32:11+00:00,1.55E+18,PurwantiYen,https://t.co/lanT7Vxk4R\n Vaksin Imun Kuat',1
2022-07-27 03:31:10+00:00,1.55E+18,Gufron Putra,Cegah Kondisi Gawat dengan Booster Vaksinasi Covid-19 \nhttps://t.co/wUnb3XsA7o\n\n Vaksin Imun Kuat',1
2022-07-27 03:30:25+00:00,1.55E+18,Gufron Putra,Politisi: `Booster` vaksin syarat mobilitas efektif cegah COVID-19 \nhttps://t.co/47jL2tzr5z\n\n Vaksin Imun Kuat',1
2022-07-27 03:23:17+00:00,1.55E+18,MEJA INDONESIA,"'@Laskar4646 Efektivitas Vaksin Primer Menurun, Ini Manfaat Vaksin Booster Covid-19'",1
2022-07-27 03:22:34+00:00,1.55E+18,Alvina aulya putrie,"@aregil_mezt Manfaat Vaksin Booster, Untuk Mencegah Gejala Berat dan Long COVID-19 \n Vaksin Imun Kuat'",1
2022-07-27 03:21:42+00:00,1.55E+18,Luis Chaniago,Vaksin booster efektif tangkal varian baru Covid-19 \n Vaksin Imun Kuat https://t.co/SXznmzCiqP',1
2022-07-27 02:40:51+00:00,1.55E+18,Batampos,Berangkat Umrah Wajib Booster Vaksin \xc2\xa0 Covid-19 https://t.co/I2TYz9T50b',1
2022-07-27 02:02:04+00:00,1.55E+18,Aditya Rahman,Vaksin Booster Terbukti Tingkatkan Kekebalan Terhadap Covid-19 \n Vaksin Imun Kuat https://t.co/nEcBxSB4uu',1
2022-07-27 01:29:21+00:00,1.55E+18,Entien _ Ajach 🐀,Prokes dan vaksinasi booster cegah keparahan saat terpapar virus Covid-19 \n\n Pada prinsipnya vaksin memiliki tiga manfaat \xe2\x80\xa6 https://t.co/2CdHMsT449',1
2022-07-27 01:00:01+00:00,1.55E+18,Hello Sehat,Tujuan dari pemberian vaksin booster yakni untuk meningkatkan kembali antibodi tubuh yang mulai menurun dalam melawan \xe2\x80\xa6 https://t.co/6wBDH1ACyG',1
2022-07-27 00:09:52+00:00,1.55E+18,Jawa Pos,'Berangkat Umrah Wajib Booster Vaksin Covid-19 https://t.co/0IuZ9X7YiJ',1
2022-07-26 07:02:55+00:00,1.55E+18,Risna Kadarsih,"Kekebalan tubuh jadi meningkat setelah divaksin apalagi hingga booster, mari sukseskan program ini agar kita terhidar \xe2\x80\xa6 https://t.co/804FyOrbUf'",1
2022-07-26 05:12:19+00:00,1.55E+18,Sandra,Vaksin Booster untuk mencegah penyebaran varian baru Covid-19 .\n IKN Transformasi Bangsa https://t.co/fUXsA0qSfT',1
2022-07-26 05:06:08+00:00,1.55E+18,Infoterkini,"@anak_regina Kasus Covid-19 Meningkat, vaksin booster jadi jalan cegah Penularan. \n\n IKN Transformasi Bangsa https://t.co/Gkxpl6n395'",1
2022-07-26 04:59:56+00:00,1.55E+18,Yunita,Vaksin Booster untuk mencegah penularan Covid-19 .\n IKN Transformasi Bangsa https://t.co/RO8y1RSJLM',1
2022-07-26 04:52:09+00:00,1.55E+18,Wati,Ayo vaksin booster untuk melindungi diri dan keluarga dari Covid-19 .\n IKN Transformasi Bangsa https://t.co/TaNTOgBpvX',1
2022-07-26 04:17:34+00:00,1.55E+18,Ranger BULOG Kancab Sidrap,layanan vaksinasi Covid-19 gratis bagi pelanggan yang tersedia di berbagai stasiun serta Klinik Mediska yaitu fasilitas \xe2\x80\xa6 https://t.co/y7WxTKHpMz',1
2022-07-26 04:15:09+00:00,1.55E+18,Sonaya,'@PurwantiYen @IndonesiaMilik2 Vaksin booster cegah keparahan saat  terpapar virus covid-19. - IKN Transformasi Bangsa',1
2022-07-26 02:17:54+00:00,1.55E+18,Luis Chaniago,Vaksin booster efektif terbukti tangkal varian baru Covid-19\n IKN Transformasi Bangsa https://t.co/UFZcaVneKx',1
2022-07-26 02:04:24+00:00,1.55E+18,Nek Nang,Vaksin booster untuk meringankan covid-19 \n IKN Transformasi Bangsa https://t.co/BwwEczGnfy',1
2022-07-25 15:15:05+00:00,1.55E+18,GenPI.co,Warga Kota Malang kini wajib vaksin covid-19 booster sebelum masuk mal atau area publik kata Wali Kota Sutiaji. \xe2\x80\xa6 https://t.co/mfEYesi4d6',1
2022-07-25 09:25:21+00:00,1.55E+18,Info Pekanbaru,'Pemerintah mewajibkan pelaku perjalanan sudah vaksin booster. Syarat perjalanan terbaru ini berlaku mulai 17 Juli 2\xe2\x80\xa6 https://t.co/Q5jKeBvkGI',1
2022-07-25 08:54:29+00:00,1.55E+18,TangerangTV,'#sobattangerang - Pemerintah memperketat peraturan perjalanan dengan menjadikan vaksin booster syarat perjalanan. M\xe2\x80\xa6 https://t.co/zlHWn0Kk8j',1
2022-07-25 05:21:51+00:00,1.55E+18,☕ RMS ☕,RT @catatankaqihati: Ada yang belum booster?? \n Waah parah sih. \n Booster itu efektif tingkatkan imun tubuh kita dan beri perlindungan terhadap \xe2\x80\xa6',1
2022-07-25 03:39:22+00:00,1.55E+18,Luis Chaniago,Vaksin booster terbukti efektif tangkal varian baru covid-19 \n IKN Citra Indonesia https://t.co/P7C8tNzW3j',1
2022-07-25 03:27:43+00:00,1.55E+18,Wati,Ayo vaksin booster untuk mencegah penyebaran Covid-19. \n IKN Citra Indonesia https://t.co/Ms4aT76lgy',1
2022-07-25 03:24:57+00:00,1.55E+18,Indah Cn,RT @AdeliaSiubelan: IKN Citra Indonesia \n Dengan vaksin booster booster tubuh menjadi lebih kebal terhadap virus covid 19 https://t.co/cTIljA1\xe2\x80\xa6',1
2022-07-25 02:41:38+00:00,1.55E+18,Nek Nang,Vaksin booster meringankan gejala covid-19 \n IKN Citra Indonesia https://t.co/xrJTvoB2kO',1
2022-07-24 14:17:28+00:00,1.55E+18,Kilat.com,Covid-19 naik lagi! Pemerintah Tetapkan Vaksin Booster Sebagai Syarat Naik Kereta Api Jarak Jauh. \n\n Yang Belum Vaksin\xe2\x80\xa6 https://t.co/BuXactGRvn',1
2022-07-24 11:52:30+00:00,1.55E+18,HIMAFARMA “Avi Cenna”,WHO sendiri sempat meminta penghentian vaksin booster untuk pemerataan karena terus menerus menyuntikkan vaksin booster \xe2\x80\xa6 https://t.co/wPFsGxB66U',0
2022-07-24 07:13:48+00:00,1.55E+18,Ira Wibowo,'Vaksin Booster Tingkatkan 40 Kali Kekebalan Terhadap Covid-19 https://t.co/4JEJPsdnXe',1
2022-07-24 05:10:21+00:00,1.55E+18,Bayonet 86,@idn_update Taat Prokes dan Vaksinasi terbukti aman dan efektif landaikan pandemi covid-19 \n\n Vaksin Booster Kesehatan',1
2022-07-24 05:06:14+00:00,1.55E+18,Yuni Marisa,Vaksin Booster Kesehatan  Vaksin Booster Cegah Keparahan Saat Terpapar Virus Covid-19 https://t.co/WjbJTEBr7N',1
2022-07-24 04:01:13+00:00,1.55E+18,firsty,'Vaksinasi Booster Cegah Penularan Covid-19. Vaksin Booster Kesehatan https://t.co/mrxDrsSeLO',1
2022-07-24 03:22:04+00:00,1.55E+18,ArieLessmana,"'Kasus Covid-19 meningkat, Vaksin Booster Kesehatan jadi jalan cegah penularan https://t.co/mleeXR45Zq'",1
2022-07-24 03:10:38+00:00,1.55E+18,I loVe NKRI,Vaksinasi Booster cegah keparahan saat terpapar covid -19 \n\n Vaksin Booster Kesehatan https://t.co/2RAVDh5VQT',1
2022-07-24 02:37:28+00:00,1.55E+18,SutanSegeh,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes \n\n Vaksin Booster Kesehatan https://t.co/CK4zwuhzNq',1
2022-07-24 02:36:55+00:00,1.55E+18,wennymolsahi,RT @cristin23505456: Pencegahan Penularan Varian Covid-19 Dengan Disiplin Mematuhi Prokes \n Vaksin Booster Kesehatan https://t.co/0xsoH5U7BQ',1
2022-07-24 02:22:05+00:00,1.55E+18,Cak Cilik,"""Vaksin booster kesehatan \n Kasus covid-19 meningkat, vaksinasi booster jadi 'jalan' cegah penularan https://t.co/hTfSn8Lf74""",1
2022-07-24 02:20:58+00:00,1.55E+18,Cak Cilik,"Vaksin booster kesehatan \n Kasus covid-19 melonjak, pemerintah imbau masyarakat segera booster https://t.co/CiaXX69AVR'",1
2022-07-24 02:10:00+00:00,1.55E+18,Cahyani Ika⤴️,"'Vaksin Booster Kesehatan, cegah penularan varian baru Covid-19 https://t.co/qsLCsU3le8'",1
2022-07-24 02:07:00+00:00,1.55E+18,Cindy Johnson,Cegah peningkatan kasus varian baru Covid-19 dengan vaksinasi \n Vaksin Booster Kesehatan https://t.co/IjYAU6AdeE',1
2022-07-24 02:06:13+00:00,1.55E+18,musa ferdyan,Vaksinasi penguat terbukti efektif memberikan proteksi ekstra bagi masyarakat dari kemungkinan masuk rumah sakit \xe2\x80\xa6 https://t.co/MNJZ1J4I6b',1
2022-07-24 02:05:51+00:00,1.55E+18,SilviaCintya,'Vaksinasi Booster untuk meredam kenaikan kasus covid-19 Vaksin Booster Kesehatan https://t.co/OC2ENUXeMw',1
2022-07-24 01:00:01+00:00,1.55E+18,tasya0545,"'Cegah Varian Baru Covid 19 Merajalela ,Vaksin Booster Kesehatan https://t.co/kEsCWUn0Tw'",1
2022-07-23 22:21:07+00:00,1.55E+18,Mawar Aurelia,"'RT @mediamonitor21: Kasus Covid-19 Meningkat, Pakar Sarankan Vaksin Booster Kedua https://t.co/RP6sLnH9rV'",1
2022-07-23 22:18:07+00:00,1.55E+18,MediaMonitoring,"'Kasus Covid-19 Meningkat, Pakar Sarankan Vaksin Booster Kedua https://t.co/RP6sLnH9rV'",1
2022-07-23 15:37:02+00:00,1.55E+18,detik jatim,"'Minat Rendah, Capaian Vaksin Booster COVID-19 Kota Batu di Bawah 30% https://t.co/dHZEGGtiaU'",1
2022-07-23 06:02:23+00:00,1.55E+18,Anjani,Vaksin booster dapat mencegah penularan Covid-19 varian baru. \n Jokowi Peduli Negeri https://t.co/kDw7O0Y9Rd',1
